raceId,year,round,circuitId,race_name,date,time,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
455,1983,4,21,San Marino Grand Prix,1983-05-01,\N,http://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
456,1983,5,6,Monaco Grand Prix,1983-05-15,\N,http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
457,1983,6,13,Belgian Grand Prix,1983-05-22,\N,http://en.wikipedia.org/wiki/1983_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
458,1983,7,37,Detroit Grand Prix,1983-06-05,\N,http://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
459,1983,8,7,Canadian Grand Prix,1983-06-12,\N,http://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
460,1983,9,9,British Grand Prix,1983-07-16,\N,http://en.wikipedia.org/wiki/1983_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
461,1983,10,10,German Grand Prix,1983-08-07,\N,http://en.wikipedia.org/wiki/1983_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
462,1983,11,70,Austrian Grand Prix,1983-08-14,\N,http://en.wikipedia.org/wiki/1983_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
463,1983,12,39,Dutch Grand Prix,1983-08-28,\N,http://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
464,1983,13,14,Italian Grand Prix,1983-09-11,\N,http://en.wikipedia.org/wiki/1983_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
465,1983,14,38,European Grand Prix,1983-09-25,\N,http://en.wikipedia.org/wiki/1983_European_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
466,1983,15,30,South African Grand Prix,1983-10-15,\N,http://en.wikipedia.org/wiki/1983_South_African_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
467,1982,1,30,South African Grand Prix,1982-01-23,\N,http://en.wikipedia.org/wiki/1982_South_African_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
468,1982,2,36,Brazilian Grand Prix,1982-03-21,\N,http://en.wikipedia.org/wiki/1982_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
469,1982,3,43,United States Grand Prix West,1982-04-04,\N,http://en.wikipedia.org/wiki/1982_United_States_Grand_Prix_West,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
470,1982,4,21,San Marino Grand Prix,1982-04-25,\N,http://en.wikipedia.org/wiki/1982_San_Marino_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
471,1982,5,40,Belgian Grand Prix,1982-05-09,\N,http://en.wikipedia.org/wiki/1982_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
472,1982,6,6,Monaco Grand Prix,1982-05-23,\N,http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
473,1982,7,37,Detroit Grand Prix,1982-06-06,\N,http://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
474,1982,8,7,Canadian Grand Prix,1982-06-13,\N,http://en.wikipedia.org/wiki/1982_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
475,1982,9,39,Dutch Grand Prix,1982-07-03,\N,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
476,1982,10,38,British Grand Prix,1982-07-18,\N,http://en.wikipedia.org/wiki/1982_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
477,1982,11,34,French Grand Prix,1982-07-25,\N,http://en.wikipedia.org/wiki/1982_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
478,1982,12,10,German Grand Prix,1982-08-08,\N,http://en.wikipedia.org/wiki/1982_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
479,1982,13,70,Austrian Grand Prix,1982-08-15,\N,http://en.wikipedia.org/wiki/1982_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
480,1982,14,41,Swiss Grand Prix,1982-08-29,\N,http://en.wikipedia.org/wiki/1982_Swiss_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
481,1982,15,14,Italian Grand Prix,1982-09-12,\N,http://en.wikipedia.org/wiki/1982_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
482,1982,16,44,Caesars Palace Grand Prix,1982-09-25,\N,http://en.wikipedia.org/wiki/1982_Caesars_Palace_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
483,1981,1,43,United States Grand Prix West,1981-03-15,\N,http://en.wikipedia.org/wiki/1981_United_States_Grand_Prix_West,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
484,1981,2,36,Brazilian Grand Prix,1981-03-29,\N,http://en.wikipedia.org/wiki/1981_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
485,1981,3,25,Argentine Grand Prix,1981-04-12,\N,http://en.wikipedia.org/wiki/1981_Argentine_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
486,1981,4,21,San Marino Grand Prix,1981-05-03,\N,http://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
487,1981,5,40,Belgian Grand Prix,1981-05-17,\N,http://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
488,1981,6,6,Monaco Grand Prix,1981-05-31,\N,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
489,1981,7,45,Spanish Grand Prix,1981-06-21,\N,http://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
490,1981,8,41,French Grand Prix,1981-07-05,\N,http://en.wikipedia.org/wiki/1981_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
491,1981,9,9,British Grand Prix,1981-07-18,\N,http://en.wikipedia.org/wiki/1981_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
492,1981,10,10,German Grand Prix,1981-08-02,\N,http://en.wikipedia.org/wiki/1981_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
493,1981,11,70,Austrian Grand Prix,1981-08-16,\N,http://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
494,1981,12,39,Dutch Grand Prix,1981-08-30,\N,http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
495,1981,13,14,Italian Grand Prix,1981-09-13,\N,http://en.wikipedia.org/wiki/1981_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
496,1981,14,7,Canadian Grand Prix,1981-09-27,\N,http://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
497,1981,15,44,Caesars Palace Grand Prix,1981-10-17,\N,http://en.wikipedia.org/wiki/1981_Caesars_Palace_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
842,2011,2,2,Malaysian Grand Prix,2011-04-10,08:00:00,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
843,2011,3,17,Chinese Grand Prix,2011-04-17,07:00:00,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
844,2011,4,5,Turkish Grand Prix,2011-05-08,12:00:00,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
845,2011,5,4,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
846,2011,6,6,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
847,2011,7,7,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
851,2011,11,11,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
853,2011,13,14,Italian Grand Prix,2011-09-11,12:00:00,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
854,2011,14,15,Singapore Grand Prix,2011-09-25,12:00:00,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
855,2011,15,22,Japanese Grand Prix,2011-10-09,06:00:00,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
856,2011,16,35,Korean Grand Prix,2011-10-16,06:00:00,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
857,2011,17,68,Indian Grand Prix,2011-10-30,09:30:00,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
858,2011,18,24,Abu Dhabi Grand Prix,2011-11-13,13:00:00,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
859,2011,19,18,Brazilian Grand Prix,2011-11-27,16:00:00,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
860,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
861,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
862,2012,3,17,Chinese Grand Prix,2012-04-15,07:00:00,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
863,2012,4,3,Bahrain Grand Prix,2012-04-22,12:00:00,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
864,2012,5,4,Spanish Grand Prix,2012-05-13,12:00:00,http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
865,2012,6,6,Monaco Grand Prix,2012-05-27,12:00:00,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
866,2012,7,7,Canadian Grand Prix,2012-06-10,18:00:00,http://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
867,2012,8,12,European Grand Prix,2012-06-24,12:00:00,http://en.wikipedia.org/wiki/2012_European_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
868,2012,9,9,British Grand Prix,2012-07-08,12:00:00,http://en.wikipedia.org/wiki/2012_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
869,2012,10,10,German Grand Prix,2012-07-22,12:00:00,http://en.wikipedia.org/wiki/2012_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
870,2012,11,11,Hungarian Grand Prix,2012-07-29,12:00:00,http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
872,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
873,2012,14,15,Singapore Grand Prix,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
874,2012,15,22,Japanese Grand Prix,2012-10-07,06:00:00,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
875,2012,16,35,Korean Grand Prix,2012-10-14,06:00:00,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
876,2012,17,68,Indian Grand Prix,2012-10-28,09:30:00,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
877,2012,18,24,Abu Dhabi Grand Prix,2012-11-04,13:00:00,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
878,2012,19,69,United States Grand Prix,2012-11-18,19:00:00,http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
879,2012,20,18,Brazilian Grand Prix,2012-11-25,16:00:00,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
880,2013,1,1,Australian Grand Prix,2013-03-17,06:00:00,http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
881,2013,2,2,Malaysian Grand Prix,2013-03-24,08:00:00,http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
882,2013,3,17,Chinese Grand Prix,2013-04-14,07:00:00,http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
893,2013,13,15,Singapore Grand Prix,2013-09-22,12:00:00,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
894,2013,14,35,Korean Grand Prix,2013-10-06,06:00:00,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
895,2013,15,22,Japanese Grand Prix,2013-10-13,06:00:00,http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
896,2013,16,68,Indian Grand Prix,2013-10-27,09:30:00,http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
897,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,13:00:00,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
898,2013,18,69,United States Grand Prix,2013-11-17,19:00:00,http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
899,2013,19,18,Brazilian Grand Prix,2013-11-24,16:00:00,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
900,2014,1,1,Australian Grand Prix,2014-03-16,06:00:00,http://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
901,2014,2,2,Malaysian Grand Prix,2014-03-30,08:00:00,http://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
902,2014,3,3,Bahrain Grand Prix,2014-04-06,15:00:00,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
903,2014,4,17,Chinese Grand Prix,2014-04-20,07:00:00,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
904,2014,5,4,Spanish Grand Prix,2014-05-11,12:00:00,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
905,2014,6,6,Monaco Grand Prix,2014-05-25,12:00:00,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
906,2014,7,7,Canadian Grand Prix,2014-06-08,18:00:00,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
907,2014,8,70,Austrian Grand Prix,2014-06-22,12:00:00,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
908,2014,9,9,British Grand Prix,2014-07-06,12:00:00,http://en.wikipedia.org/wiki/2014_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
909,2014,10,10,German Grand Prix,2014-07-20,12:00:00,http://en.wikipedia.org/wiki/2014_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
910,2014,11,11,Hungarian Grand Prix,2014-07-27,12:00:00,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
911,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
912,2014,13,14,Italian Grand Prix,2014-09-07,12:00:00,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
913,2014,14,15,Singapore Grand Prix,2014-09-21,12:00:00,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
914,2014,15,22,Japanese Grand Prix,2014-10-05,06:00:00,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
915,2014,16,71,Russian Grand Prix,2014-10-12,11:00:00,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
916,2014,17,69,United States Grand Prix,2014-11-02,20:00:00,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
917,2014,18,18,Brazilian Grand Prix,2014-11-09,16:00:00,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
918,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,13:00:00,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
931,2015,6,6,Monaco Grand Prix,2015-05-24,12:00:00,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
932,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
929,2015,4,3,Bahrain Grand Prix,2015-04-19,15:00:00,http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
930,2015,5,4,Spanish Grand Prix,2015-05-10,12:00:00,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
928,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,http://en.wikipedia.org/wiki/2015_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
926,2015,1,1,Australian Grand Prix,2015-03-15,05:00:00,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
927,2015,2,2,Malaysian Grand Prix,2015-03-29,07:00:00,http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
933,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
934,2015,9,9,British Grand Prix,2015-07-05,12:00:00,http://en.wikipedia.org/wiki/2015_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
936,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
937,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
938,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
939,2015,13,15,Singapore Grand Prix,2015-09-20,12:00:00,http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
940,2015,14,22,Japanese Grand Prix,2015-09-27,05:00:00,http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
941,2015,15,71,Russian Grand Prix,2015-10-11,11:00:00,http://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
942,2015,16,69,United States Grand Prix,2015-10-25,19:00:00,http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
943,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
944,2015,18,18,Brazilian Grand Prix,2015-11-15,16:00:00,http://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
945,2015,19,24,Abu Dhabi Grand Prix,2015-11-29,13:00:00,http://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
948,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,http://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
949,2016,2,3,Bahrain Grand Prix,2016-04-03,15:00:00,http://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
950,2016,3,17,Chinese Grand Prix,2016-04-17,06:00:00,http://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
951,2016,4,71,Russian Grand Prix,2016-05-01,12:00:00,http://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
952,2016,5,4,Spanish Grand Prix,2016-05-15,12:00:00,http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
953,2016,6,6,Monaco Grand Prix,2016-05-29,12:00:00,http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
954,2016,7,7,Canadian Grand Prix,2016-06-12,18:00:00,http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
955,2016,8,73,European Grand Prix,2016-06-19,13:00:00,http://en.wikipedia.org/wiki/2016_European_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
956,2016,9,70,Austrian Grand Prix,2016-07-03,12:00:00,http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
